year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
1996,National,31,214,DEM,Bill Clinton,1996-04-05,46.461812,TRUE
1996,National,31,214,REP,Bob Dole,1996-04-05,37.629297,TRUE
1996,National,30,213,DEM,Bill Clinton,1996-04-06,46.461812,TRUE
1996,National,30,213,REP,Bob Dole,1996-04-06,37.629297,TRUE
1996,National,30,212,DEM,Bill Clinton,1996-04-07,46.461812,TRUE
1996,National,30,212,REP,Bob Dole,1996-04-07,37.629297,TRUE
1996,National,30,211,DEM,Bill Clinton,1996-04-08,46.461812,TRUE
1996,National,30,211,REP,Bob Dole,1996-04-08,37.629297,TRUE
1996,National,30,210,DEM,Bill Clinton,1996-04-09,46.461854,TRUE
1996,National,30,210,REP,Bob Dole,1996-04-09,37.629162,TRUE
1996,National,30,209,DEM,Bill Clinton,1996-04-10,45.128856,TRUE
1996,National,30,209,REP,Bob Dole,1996-04-10,36.542698,TRUE
1996,National,30,208,DEM,Bill Clinton,1996-04-11,45.122714,TRUE
1996,National,30,208,REP,Bob Dole,1996-04-11,36.540632,TRUE
1996,National,30,207,DEM,Bill Clinton,1996-04-12,45.122714,TRUE
1996,National,30,207,REP,Bob Dole,1996-04-12,36.540632,TRUE
1996,National,29,206,DEM,Bill Clinton,1996-04-13,45.122479,TRUE
1996,National,29,206,REP,Bob Dole,1996-04-13,36.540593,TRUE
1996,National,29,205,DEM,Bill Clinton,1996-04-14,45.122479,TRUE
1996,National,29,205,REP,Bob Dole,1996-04-14,36.540593,TRUE
1996,National,29,204,DEM,Bill Clinton,1996-04-15,45.122479,TRUE
1996,National,29,204,REP,Bob Dole,1996-04-15,36.540593,TRUE
1996,National,29,203,DEM,Bill Clinton,1996-04-16,46.000897,TRUE
1996,National,29,203,REP,Bob Dole,1996-04-16,37.423928,TRUE
1996,National,29,202,DEM,Bill Clinton,1996-04-17,46.000897,TRUE
1996,National,29,202,REP,Bob Dole,1996-04-17,37.423928,TRUE
1996,National,29,201,DEM,Bill Clinton,1996-04-18,46.000897,TRUE
1996,National,29,201,REP,Bob Dole,1996-04-18,37.423928,TRUE
1996,National,29,200,DEM,Bill Clinton,1996-04-19,46.000897,TRUE
1996,National,29,200,REP,Bob Dole,1996-04-19,37.423928,TRUE
1996,National,28,199,DEM,Bill Clinton,1996-04-20,46.000894,TRUE
1996,National,28,199,REP,Bob Dole,1996-04-20,37.423922,TRUE
1996,National,28,198,DEM,Bill Clinton,1996-04-21,46.000894,TRUE
1996,National,28,198,REP,Bob Dole,1996-04-21,37.423922,TRUE
1996,National,28,197,DEM,Bill Clinton,1996-04-22,47.596438,TRUE
1996,National,28,197,REP,Bob Dole,1996-04-22,37.330343,TRUE
1996,National,28,196,DEM,Bill Clinton,1996-04-23,47.607824,TRUE
1996,National,28,196,REP,Bob Dole,1996-04-23,37.33717,TRUE
1996,National,28,195,DEM,Bill Clinton,1996-04-24,47.607824,TRUE
1996,National,28,195,REP,Bob Dole,1996-04-24,37.33717,TRUE
1996,National,28,194,DEM,Bill Clinton,1996-04-25,49.143301,TRUE
1996,National,28,194,REP,Bob Dole,1996-04-25,38.321169,TRUE
1996,National,28,193,DEM,Bill Clinton,1996-04-26,47.252183,TRUE
1996,National,28,193,REP,Bob Dole,1996-04-26,36.215258,TRUE
1996,National,27,192,DEM,Bill Clinton,1996-04-27,47.252183,TRUE
1996,National,27,192,REP,Bob Dole,1996-04-27,36.215258,TRUE
1996,National,27,191,DEM,Bill Clinton,1996-04-28,47.175619,TRUE
1996,National,27,191,REP,Bob Dole,1996-04-28,35.81889,TRUE
1996,National,27,190,DEM,Bill Clinton,1996-04-29,47.175617,TRUE
1996,National,27,190,REP,Bob Dole,1996-04-29,35.81889,TRUE
1996,National,27,189,DEM,Bill Clinton,1996-04-30,47.175474,TRUE
1996,National,27,189,REP,Bob Dole,1996-04-30,35.818688,TRUE
1996,National,27,188,DEM,Bill Clinton,1996-05-01,47.175474,TRUE
1996,National,27,188,REP,Bob Dole,1996-05-01,35.818688,TRUE
1996,National,27,187,DEM,Bill Clinton,1996-05-02,47.1758,TRUE
1996,National,27,187,REP,Bob Dole,1996-05-02,35.818431,TRUE
1996,National,27,186,DEM,Bill Clinton,1996-05-03,47.1758,TRUE
1996,National,27,186,REP,Bob Dole,1996-05-03,35.818431,TRUE
1996,National,26,185,DEM,Bill Clinton,1996-05-04,47.1758,TRUE
1996,National,26,185,REP,Bob Dole,1996-05-04,35.818431,TRUE
1996,National,26,184,DEM,Bill Clinton,1996-05-05,47.1758,TRUE
1996,National,26,184,REP,Bob Dole,1996-05-05,35.818431,TRUE
1996,National,26,183,DEM,Bill Clinton,1996-05-06,47.1758,TRUE
1996,National,26,183,REP,Bob Dole,1996-05-06,35.818431,TRUE
1996,National,26,182,DEM,Bill Clinton,1996-05-07,47.1758,TRUE
1996,National,26,182,REP,Bob Dole,1996-05-07,35.818431,TRUE
1996,National,26,181,DEM,Bill Clinton,1996-05-08,47.1758,TRUE
1996,National,26,181,REP,Bob Dole,1996-05-08,35.818431,TRUE
1996,National,26,180,DEM,Bill Clinton,1996-05-09,46.584932,TRUE
1996,National,26,180,REP,Bob Dole,1996-05-09,35.576835,TRUE
1996,National,26,179,DEM,Bill Clinton,1996-05-10,46.585012999999996,TRUE
1996,National,26,179,REP,Bob Dole,1996-05-10,35.576681,TRUE
1996,National,25,178,DEM,Bill Clinton,1996-05-11,46.585305,TRUE
1996,National,25,178,REP,Bob Dole,1996-05-11,35.576797,TRUE
1996,National,25,177,DEM,Bill Clinton,1996-05-12,46.077851,TRUE
1996,National,25,177,REP,Bob Dole,1996-05-12,34.550706,TRUE
1996,National,25,176,DEM,Bill Clinton,1996-05-13,46.077851,TRUE
1996,National,25,176,REP,Bob Dole,1996-05-13,34.550706,TRUE
1996,National,25,175,DEM,Bill Clinton,1996-05-14,47.227807,TRUE
1996,National,25,175,REP,Bob Dole,1996-05-14,34.579692,TRUE
1996,National,25,174,DEM,Bill Clinton,1996-05-15,48.487935,TRUE
1996,National,25,174,REP,Bob Dole,1996-05-15,36.029285,TRUE
1996,National,25,173,DEM,Bill Clinton,1996-05-16,49.223004,TRUE
1996,National,25,173,REP,Bob Dole,1996-05-16,36.18067,TRUE
1996,National,25,172,DEM,Bill Clinton,1996-05-17,49.443446,TRUE
1996,National,25,172,REP,Bob Dole,1996-05-17,36.058016,TRUE
1996,National,24,171,DEM,Bill Clinton,1996-05-18,49.447318,TRUE
1996,National,24,171,REP,Bob Dole,1996-05-18,36.059058,TRUE
1996,National,24,170,DEM,Bill Clinton,1996-05-19,49.447318,TRUE
1996,National,24,170,REP,Bob Dole,1996-05-19,36.059058,TRUE
1996,National,24,169,DEM,Bill Clinton,1996-05-20,49.447286,TRUE
1996,National,24,169,REP,Bob Dole,1996-05-20,36.059068,TRUE
1996,National,24,168,DEM,Bill Clinton,1996-05-21,49.447286,TRUE
1996,National,24,168,REP,Bob Dole,1996-05-21,36.059068,TRUE
1996,National,24,167,DEM,Bill Clinton,1996-05-22,50.126206,TRUE
1996,National,24,167,REP,Bob Dole,1996-05-22,35.120223,TRUE
1996,National,24,166,DEM,Bill Clinton,1996-05-23,50.464067,TRUE
1996,National,24,166,REP,Bob Dole,1996-05-23,35.236573,TRUE
1996,National,24,165,DEM,Bill Clinton,1996-05-24,50.464067,TRUE
1996,National,24,165,REP,Bob Dole,1996-05-24,35.236573,TRUE
1996,National,23,164,DEM,Bill Clinton,1996-05-25,50.464067,TRUE
1996,National,23,164,REP,Bob Dole,1996-05-25,35.236573,TRUE
1996,National,23,163,DEM,Bill Clinton,1996-05-26,50.526267,TRUE
1996,National,23,163,REP,Bob Dole,1996-05-26,35.215541,TRUE
1996,National,23,162,DEM,Bill Clinton,1996-05-27,50.526267,TRUE
1996,National,23,162,REP,Bob Dole,1996-05-27,35.215541,TRUE
1996,National,23,161,DEM,Bill Clinton,1996-05-28,50.526267,TRUE
1996,National,23,161,REP,Bob Dole,1996-05-28,35.215541,TRUE
1996,National,23,160,DEM,Bill Clinton,1996-05-29,50.479716,TRUE
1996,National,23,160,REP,Bob Dole,1996-05-29,34.892454,TRUE
1996,National,23,159,DEM,Bill Clinton,1996-05-30,50.479716,TRUE
1996,National,23,159,REP,Bob Dole,1996-05-30,34.892454,TRUE
1996,National,23,158,DEM,Bill Clinton,1996-05-31,49.606426,TRUE
1996,National,23,158,REP,Bob Dole,1996-05-31,34.453689,TRUE
1996,National,22,157,DEM,Bill Clinton,1996-06-01,49.606949,TRUE
1996,National,22,157,REP,Bob Dole,1996-06-01,34.454147,TRUE
1996,National,22,156,DEM,Bill Clinton,1996-06-02,49.606949,TRUE
1996,National,22,156,REP,Bob Dole,1996-06-02,34.454147,TRUE
1996,National,22,155,DEM,Bill Clinton,1996-06-03,48.462228,TRUE
1996,National,22,155,REP,Bob Dole,1996-06-03,34.555319,TRUE
1996,National,22,154,DEM,Bill Clinton,1996-06-04,48.461738,TRUE
1996,National,22,154,REP,Bob Dole,1996-06-04,34.555219,TRUE
1996,National,22,153,DEM,Bill Clinton,1996-06-05,48.461734,TRUE
1996,National,22,153,REP,Bob Dole,1996-06-05,34.555217,TRUE
1996,National,22,152,DEM,Bill Clinton,1996-06-06,48.461734,TRUE
1996,National,22,152,REP,Bob Dole,1996-06-06,34.555217,TRUE
1996,National,22,151,DEM,Bill Clinton,1996-06-07,48.461734,TRUE
1996,National,22,151,REP,Bob Dole,1996-06-07,34.555217,TRUE
1996,National,21,150,DEM,Bill Clinton,1996-06-08,48.461734,TRUE
1996,National,21,150,REP,Bob Dole,1996-06-08,34.555217,TRUE
1996,National,21,149,DEM,Bill Clinton,1996-06-09,49.169316,TRUE
1996,National,21,149,REP,Bob Dole,1996-06-09,35.503756,TRUE
1996,National,21,148,DEM,Bill Clinton,1996-06-10,48.703265,TRUE
1996,National,21,148,REP,Bob Dole,1996-06-10,35.192279,TRUE
1996,National,21,147,DEM,Bill Clinton,1996-06-11,48.703265,TRUE
1996,National,21,147,REP,Bob Dole,1996-06-11,35.192279,TRUE
1996,National,21,146,DEM,Bill Clinton,1996-06-12,48.703265,TRUE
1996,National,21,146,REP,Bob Dole,1996-06-12,35.192279,TRUE
1996,National,21,145,DEM,Bill Clinton,1996-06-13,48.372792,TRUE
1996,National,21,145,REP,Bob Dole,1996-06-13,36.836535,TRUE
1996,National,21,144,DEM,Bill Clinton,1996-06-14,48.356245,TRUE
1996,National,21,144,REP,Bob Dole,1996-06-14,36.84235,TRUE
1996,National,20,143,DEM,Bill Clinton,1996-06-15,48.355215,TRUE
1996,National,20,143,REP,Bob Dole,1996-06-15,36.842676,TRUE
1996,National,20,142,DEM,Bill Clinton,1996-06-16,48.353449,TRUE
1996,National,20,142,REP,Bob Dole,1996-06-16,36.843061,TRUE
1996,National,20,141,DEM,Bill Clinton,1996-06-17,48.353449,TRUE
1996,National,20,141,REP,Bob Dole,1996-06-17,36.843061,TRUE
1996,National,20,140,DEM,Bill Clinton,1996-06-18,49.20004,TRUE
1996,National,20,140,REP,Bob Dole,1996-06-18,37.291744,TRUE
1996,National,20,139,DEM,Bill Clinton,1996-06-19,48.879306,TRUE
1996,National,20,139,REP,Bob Dole,1996-06-19,37.111328,TRUE
1996,National,20,138,DEM,Bill Clinton,1996-06-20,48.879306,TRUE
1996,National,20,138,REP,Bob Dole,1996-06-20,37.111328,TRUE
1996,National,20,137,DEM,Bill Clinton,1996-06-21,48.879306,TRUE
1996,National,20,137,REP,Bob Dole,1996-06-21,37.111328,TRUE
1996,National,19,136,DEM,Bill Clinton,1996-06-22,48.879306,TRUE
1996,National,19,136,REP,Bob Dole,1996-06-22,37.111328,TRUE
1996,National,19,135,DEM,Bill Clinton,1996-06-23,48.459802,TRUE
1996,National,19,135,REP,Bob Dole,1996-06-23,36.140618,TRUE
1996,National,19,134,DEM,Bill Clinton,1996-06-24,48.459749,TRUE
1996,National,19,134,REP,Bob Dole,1996-06-24,36.140794,TRUE
1996,National,19,133,DEM,Bill Clinton,1996-06-25,47.753026,TRUE
1996,National,19,133,REP,Bob Dole,1996-06-25,35.764335,TRUE
1996,National,19,132,DEM,Bill Clinton,1996-06-26,47.753022,TRUE
1996,National,19,132,REP,Bob Dole,1996-06-26,35.764334,TRUE
1996,National,19,131,DEM,Bill Clinton,1996-06-27,47.753022,TRUE
1996,National,19,131,REP,Bob Dole,1996-06-27,35.764334,TRUE
1996,National,19,130,DEM,Bill Clinton,1996-06-28,47.590761,TRUE
1996,National,19,130,REP,Bob Dole,1996-06-28,35.431075,TRUE
1996,National,18,129,DEM,Bill Clinton,1996-06-29,47.5907,TRUE
1996,National,18,129,REP,Bob Dole,1996-06-29,35.431075,TRUE
1996,National,18,128,DEM,Bill Clinton,1996-06-30,47.63299,TRUE
1996,National,18,128,REP,Bob Dole,1996-06-30,35.817807,TRUE
1996,National,18,127,DEM,Bill Clinton,1996-07-01,47.632911,TRUE
1996,National,18,127,REP,Bob Dole,1996-07-01,35.817894,TRUE
1996,National,18,126,DEM,Bill Clinton,1996-07-02,47.63287,TRUE
1996,National,18,126,REP,Bob Dole,1996-07-02,35.817907,TRUE
1996,National,18,125,DEM,Bill Clinton,1996-07-03,47.63287,TRUE
1996,National,18,125,REP,Bob Dole,1996-07-03,35.817907,TRUE
1996,National,18,124,DEM,Bill Clinton,1996-07-04,47.63287,TRUE
1996,National,18,124,REP,Bob Dole,1996-07-04,35.817907,TRUE
1996,National,18,123,DEM,Bill Clinton,1996-07-05,47.63287,TRUE
1996,National,18,123,REP,Bob Dole,1996-07-05,35.817907,TRUE
1996,National,17,122,DEM,Bill Clinton,1996-07-06,47.632891,TRUE
1996,National,17,122,REP,Bob Dole,1996-07-06,35.817831,TRUE
1996,National,17,121,DEM,Bill Clinton,1996-07-07,47.632891,TRUE
1996,National,17,121,REP,Bob Dole,1996-07-07,35.817831,TRUE
1996,National,17,120,DEM,Bill Clinton,1996-07-08,47.632891,TRUE
1996,National,17,120,REP,Bob Dole,1996-07-08,35.817831,TRUE
1996,National,17,119,DEM,Bill Clinton,1996-07-09,47.632881,TRUE
1996,National,17,119,REP,Bob Dole,1996-07-09,35.817808,TRUE
1996,National,17,118,DEM,Bill Clinton,1996-07-10,47.632881,TRUE
1996,National,17,118,REP,Bob Dole,1996-07-10,35.817808,TRUE
1996,National,17,117,DEM,Bill Clinton,1996-07-11,46.626252,TRUE
1996,National,17,117,REP,Bob Dole,1996-07-11,35.244631,TRUE
1996,National,17,116,DEM,Bill Clinton,1996-07-12,46.628394,TRUE
1996,National,17,116,REP,Bob Dole,1996-07-12,35.026422,TRUE
1996,National,16,115,DEM,Bill Clinton,1996-07-13,47.580403,TRUE
1996,National,16,115,REP,Bob Dole,1996-07-13,34.083713,TRUE
1996,National,16,114,DEM,Bill Clinton,1996-07-14,48.005601,TRUE
1996,National,16,114,REP,Bob Dole,1996-07-14,33.458381,TRUE
1996,National,16,113,DEM,Bill Clinton,1996-07-15,48.005598,TRUE
1996,National,16,113,REP,Bob Dole,1996-07-15,33.458382,TRUE
1996,National,16,112,DEM,Bill Clinton,1996-07-16,47.756552,TRUE
1996,National,16,112,REP,Bob Dole,1996-07-16,33.343349,TRUE
1996,National,16,111,DEM,Bill Clinton,1996-07-17,48.105812,TRUE
1996,National,16,111,REP,Bob Dole,1996-07-17,33.478048,TRUE
1996,National,16,110,DEM,Bill Clinton,1996-07-18,48.081128,TRUE
1996,National,16,110,REP,Bob Dole,1996-07-18,33.499718,TRUE
1996,National,16,109,DEM,Bill Clinton,1996-07-19,48.059057,TRUE
1996,National,16,109,REP,Bob Dole,1996-07-19,33.519008,TRUE
1996,National,15,108,DEM,Bill Clinton,1996-07-20,48.058989,TRUE
1996,National,15,108,REP,Bob Dole,1996-07-20,33.518925,TRUE
1996,National,15,107,DEM,Bill Clinton,1996-07-21,47.660537,TRUE
1996,National,15,107,REP,Bob Dole,1996-07-21,32.874673,TRUE
1996,National,15,106,DEM,Bill Clinton,1996-07-22,47.660347,TRUE
1996,National,15,106,REP,Bob Dole,1996-07-22,32.874406,TRUE
1996,National,15,105,DEM,Bill Clinton,1996-07-23,47.660343,TRUE
1996,National,15,105,REP,Bob Dole,1996-07-23,32.874316,TRUE
1996,National,15,104,DEM,Bill Clinton,1996-07-24,47.660343,TRUE
1996,National,15,104,REP,Bob Dole,1996-07-24,32.874316,TRUE
1996,National,15,103,DEM,Bill Clinton,1996-07-25,47.660343,TRUE
1996,National,15,103,REP,Bob Dole,1996-07-25,32.874316,TRUE
1996,National,15,102,DEM,Bill Clinton,1996-07-26,47.151383,TRUE
1996,National,15,102,REP,Bob Dole,1996-07-26,31.956754,TRUE
1996,National,14,101,DEM,Bill Clinton,1996-07-27,47.141499,TRUE
1996,National,14,101,REP,Bob Dole,1996-07-27,31.94156,TRUE
1996,National,14,100,DEM,Bill Clinton,1996-07-28,46.401974,TRUE
1996,National,14,100,REP,Bob Dole,1996-07-28,32.207331,TRUE
1996,National,14,99,DEM,Bill Clinton,1996-07-29,46.401962,TRUE
1996,National,14,99,REP,Bob Dole,1996-07-29,32.207099,TRUE
1996,National,14,98,DEM,Bill Clinton,1996-07-30,47.432045,TRUE
1996,National,14,98,REP,Bob Dole,1996-07-30,32.346775,TRUE
1996,National,14,97,DEM,Bill Clinton,1996-07-31,47.432045,TRUE
1996,National,14,97,REP,Bob Dole,1996-07-31,32.346775,TRUE
1996,National,14,96,DEM,Bill Clinton,1996-08-01,47.432045,TRUE
1996,National,14,96,REP,Bob Dole,1996-08-01,32.346775,TRUE
1996,National,14,95,DEM,Bill Clinton,1996-08-02,47.431808,TRUE
1996,National,14,95,REP,Bob Dole,1996-08-02,32.346423,TRUE
1996,National,13,94,DEM,Bill Clinton,1996-08-03,47.431816,TRUE
1996,National,13,94,REP,Bob Dole,1996-08-03,32.346451,TRUE
1996,National,13,93,DEM,Bill Clinton,1996-08-04,47.431868,TRUE
1996,National,13,93,REP,Bob Dole,1996-08-04,32.346516,TRUE
1996,National,13,92,DEM,Bill Clinton,1996-08-05,48.471739,TRUE
1996,National,13,92,REP,Bob Dole,1996-08-05,32.291429,TRUE
1996,National,13,91,DEM,Bill Clinton,1996-08-06,46.642347,TRUE
1996,National,13,91,REP,Bob Dole,1996-08-06,30.705102,TRUE
1996,National,13,90,DEM,Bill Clinton,1996-08-07,46.819293,TRUE
1996,National,13,90,REP,Bob Dole,1996-08-07,30.390651,TRUE
1996,National,13,89,DEM,Bill Clinton,1996-08-08,46.410425,TRUE
1996,National,13,89,REP,Bob Dole,1996-08-08,30.475722,TRUE
1996,National,13,88,DEM,Bill Clinton,1996-08-09,46.893848,TRUE
1996,National,13,88,REP,Bob Dole,1996-08-09,31.13388,TRUE
1996,National,12,87,DEM,Bill Clinton,1996-08-10,46.957507,TRUE
1996,National,12,87,REP,Bob Dole,1996-08-10,31.321447,TRUE
1996,National,12,86,DEM,Bill Clinton,1996-08-11,46.936411,TRUE
1996,National,12,86,REP,Bob Dole,1996-08-11,31.660901,TRUE
1996,National,12,85,DEM,Bill Clinton,1996-08-12,46.894206,TRUE
1996,National,12,85,REP,Bob Dole,1996-08-12,32.289213,TRUE
1996,National,12,84,DEM,Bill Clinton,1996-08-13,46.297888,TRUE
1996,National,12,84,REP,Bob Dole,1996-08-13,34.232578,TRUE
1996,National,12,83,DEM,Bill Clinton,1996-08-14,47.061123,TRUE
1996,National,12,83,REP,Bob Dole,1996-08-14,36.20894,TRUE
1996,National,12,82,DEM,Bill Clinton,1996-08-15,46.711839,TRUE
1996,National,12,82,REP,Bob Dole,1996-08-15,37.627314,FALSE
1996,National,12,81,DEM,Bill Clinton,1996-08-16,46.771068,TRUE
1996,National,12,81,REP,Bob Dole,1996-08-16,39.883522,FALSE
1996,National,11,80,DEM,Bill Clinton,1996-08-17,46.770488,TRUE
1996,National,11,80,REP,Bob Dole,1996-08-17,39.89317,FALSE
1996,National,11,79,DEM,Bill Clinton,1996-08-18,45.769017,TRUE
1996,National,11,79,REP,Bob Dole,1996-08-18,39.685881,FALSE
1996,National,11,78,DEM,Bill Clinton,1996-08-19,46.185015,TRUE
1996,National,11,78,REP,Bob Dole,1996-08-19,39.946964,FALSE
1996,National,11,77,DEM,Bill Clinton,1996-08-20,45.639203,TRUE
1996,National,11,77,REP,Bob Dole,1996-08-20,40.09925,FALSE
1996,National,11,76,DEM,Bill Clinton,1996-08-21,43.642998,TRUE
1996,National,11,76,REP,Bob Dole,1996-08-21,39.106951,FALSE
1996,National,11,75,DEM,Bill Clinton,1996-08-22,43.670066,TRUE
1996,National,11,75,REP,Bob Dole,1996-08-22,38.587327,FALSE
1996,National,11,74,DEM,Bill Clinton,1996-08-23,44.491708,TRUE
1996,National,11,74,REP,Bob Dole,1996-08-23,39.25945,FALSE
1996,National,10,73,DEM,Bill Clinton,1996-08-24,44.509222,TRUE
1996,National,10,73,REP,Bob Dole,1996-08-24,39.386865,FALSE
1996,National,10,72,DEM,Bill Clinton,1996-08-25,44.71346,TRUE
1996,National,10,72,REP,Bob Dole,1996-08-25,39.412724,FALSE
1996,National,10,71,DEM,Bill Clinton,1996-08-26,44.889912,TRUE
1996,National,10,71,REP,Bob Dole,1996-08-26,39.463929,FALSE
1996,National,10,70,DEM,Bill Clinton,1996-08-27,45.720314,TRUE
1996,National,10,70,REP,Bob Dole,1996-08-27,39.060585,FALSE
1996,National,10,69,DEM,Bill Clinton,1996-08-28,46.293103,TRUE
1996,National,10,69,REP,Bob Dole,1996-08-28,38.577577,FALSE
1996,National,10,68,DEM,Bill Clinton,1996-08-29,47.892064,FALSE
1996,National,10,68,REP,Bob Dole,1996-08-29,37.064335,FALSE
1996,National,10,67,DEM,Bill Clinton,1996-08-30,47.892064,FALSE
1996,National,10,67,REP,Bob Dole,1996-08-30,37.064335,FALSE
1996,National,9,66,DEM,Bill Clinton,1996-08-31,47.892064,FALSE
1996,National,9,66,REP,Bob Dole,1996-08-31,37.064335,FALSE
1996,National,9,65,DEM,Bill Clinton,1996-09-01,49.03232,FALSE
1996,National,9,65,REP,Bob Dole,1996-09-01,36.155539,FALSE
1996,National,9,64,DEM,Bill Clinton,1996-09-02,49.03232,FALSE
1996,National,9,64,REP,Bob Dole,1996-09-02,36.155539,FALSE
1996,National,9,63,DEM,Bill Clinton,1996-09-03,49.15639,FALSE
1996,National,9,63,REP,Bob Dole,1996-09-03,35.772061,FALSE
1996,National,9,62,DEM,Bill Clinton,1996-09-04,49.292053,FALSE
1996,National,9,62,REP,Bob Dole,1996-09-04,36.421856,FALSE
1996,National,9,61,DEM,Bill Clinton,1996-09-05,49.352682,FALSE
1996,National,9,61,REP,Bob Dole,1996-09-05,35.91838,FALSE
1996,National,9,60,DEM,Bill Clinton,1996-09-06,49.874324,FALSE
1996,National,9,60,REP,Bob Dole,1996-09-06,35.846399,FALSE
1996,National,8,59,DEM,Bill Clinton,1996-09-07,50.040109,FALSE
1996,National,8,59,REP,Bob Dole,1996-09-07,35.750749,FALSE
1996,National,8,58,DEM,Bill Clinton,1996-09-08,50.262387,FALSE
1996,National,8,58,REP,Bob Dole,1996-09-08,35.735666,FALSE
1996,National,8,57,DEM,Bill Clinton,1996-09-09,50.471022,FALSE
1996,National,8,57,REP,Bob Dole,1996-09-09,35.576313,FALSE
1996,National,8,56,DEM,Bill Clinton,1996-09-10,50.632859,FALSE
1996,National,8,56,REP,Bob Dole,1996-09-10,35.4344,FALSE
1996,National,8,55,DEM,Bill Clinton,1996-09-11,50.750401,FALSE
1996,National,8,55,REP,Bob Dole,1996-09-11,35.366521,FALSE
1996,National,8,54,DEM,Bill Clinton,1996-09-12,50.857935,FALSE
1996,National,8,54,REP,Bob Dole,1996-09-12,35.346169,FALSE
1996,National,8,53,DEM,Bill Clinton,1996-09-13,50.994269,FALSE
1996,National,8,53,REP,Bob Dole,1996-09-13,35.434069,FALSE
1996,National,7,52,DEM,Bill Clinton,1996-09-14,51.026272,FALSE
1996,National,7,52,REP,Bob Dole,1996-09-14,35.324435,FALSE
1996,National,7,51,DEM,Bill Clinton,1996-09-15,50.708132,FALSE
1996,National,7,51,REP,Bob Dole,1996-09-15,35.488046,FALSE
1996,National,7,50,DEM,Bill Clinton,1996-09-16,50.651606,FALSE
1996,National,7,50,REP,Bob Dole,1996-09-16,35.490465,FALSE
1996,National,7,49,DEM,Bill Clinton,1996-09-17,50.973582,FALSE
1996,National,7,49,REP,Bob Dole,1996-09-17,36.596473,FALSE
1996,National,7,48,DEM,Bill Clinton,1996-09-18,51.042865,FALSE
1996,National,7,48,REP,Bob Dole,1996-09-18,36.630929,FALSE
1996,National,7,47,DEM,Bill Clinton,1996-09-19,51.130203,FALSE
1996,National,7,47,REP,Bob Dole,1996-09-19,36.645146,FALSE
1996,National,7,46,DEM,Bill Clinton,1996-09-20,51.096649,FALSE
1996,National,7,46,REP,Bob Dole,1996-09-20,36.414029,FALSE
1996,National,6,45,DEM,Bill Clinton,1996-09-21,51.137259,FALSE
1996,National,6,45,REP,Bob Dole,1996-09-21,36.564501,FALSE
1996,National,6,44,DEM,Bill Clinton,1996-09-22,51.005592,FALSE
1996,National,6,44,REP,Bob Dole,1996-09-22,36.773228,FALSE
1996,National,6,43,DEM,Bill Clinton,1996-09-23,51.045962,FALSE
