"","year","state","state_po","county_name","county_fips","candidate","party","candidatevotes","totalvotes","POPESTIMATE2020","turnout"
"1159",2020,"ARKANSAS","AR","LAFAYETTE",5073,"OTHER","OTHER",1,2679,6293,0.425711107579851
"1160",2020,"ARKANSAS","AR","LAFAYETTE",5073,"OTHER","OTHER",47,2679,6293,0.425711107579851
"1161",2020,"ARKANSAS","AR","LAFAYETTE",5073,"OTHER","OTHER",21,2679,6293,0.425711107579851
"1162",2020,"ARKANSAS","AR","LAFAYETTE",5073,"OTHER","OTHER",0,2679,6293,0.425711107579851
"1163",2020,"ARKANSAS","AR","LAFAYETTE",5073,"DONALD J TRUMP","REPUBLICAN",157,2679,6293,0.425711107579851
"1164",2020,"ARKANSAS","AR","LAFAYETTE",5073,"DONALD J TRUMP","REPUBLICAN",1197,2679,6293,0.425711107579851
"1165",2020,"ARKANSAS","AR","LAFAYETTE",5073,"DONALD J TRUMP","REPUBLICAN",379,2679,6293,0.425711107579851
"1166",2020,"ARKANSAS","AR","LAFAYETTE",5073,"DONALD J TRUMP","REPUBLICAN",24,2679,6293,0.425711107579851
"1167",2020,"ARKANSAS","AR","LAWRENCE",5075,"JOSEPH R BIDEN JR","DEMOCRAT",162,5857,16218,0.361141941053151
"1168",2020,"ARKANSAS","AR","LAWRENCE",5075,"JOSEPH R BIDEN JR","DEMOCRAT",661,5857,16218,0.361141941053151
"1169",2020,"ARKANSAS","AR","LAWRENCE",5075,"JOSEPH R BIDEN JR","DEMOCRAT",257,5857,16218,0.361141941053151
"1170",2020,"ARKANSAS","AR","LAWRENCE",5075,"JOSEPH R BIDEN JR","DEMOCRAT",0,5857,16218,0.361141941053151
"1171",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","GREEN",2,5857,16218,0.361141941053151
"1172",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","GREEN",3,5857,16218,0.361141941053151
"1173",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","GREEN",3,5857,16218,0.361141941053151
"1174",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","GREEN",0,5857,16218,0.361141941053151
"1175",2020,"ARKANSAS","AR","LAWRENCE",5075,"JO JORGENSEN","LIBERTARIAN",3,5857,16218,0.361141941053151
"1176",2020,"ARKANSAS","AR","LAWRENCE",5075,"JO JORGENSEN","LIBERTARIAN",35,5857,16218,0.361141941053151
"1177",2020,"ARKANSAS","AR","LAWRENCE",5075,"JO JORGENSEN","LIBERTARIAN",14,5857,16218,0.361141941053151
"1178",2020,"ARKANSAS","AR","LAWRENCE",5075,"JO JORGENSEN","LIBERTARIAN",0,5857,16218,0.361141941053151
"1179",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","OTHER",4,5857,16218,0.361141941053151
"1180",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","OTHER",92,5857,16218,0.361141941053151
"1181",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","OTHER",52,5857,16218,0.361141941053151
"1182",2020,"ARKANSAS","AR","LAWRENCE",5075,"OTHER","OTHER",0,5857,16218,0.361141941053151
"1183",2020,"ARKANSAS","AR","LAWRENCE",5075,"DONALD J TRUMP","REPUBLICAN",188,5857,16218,0.361141941053151
"1184",2020,"ARKANSAS","AR","LAWRENCE",5075,"DONALD J TRUMP","REPUBLICAN",2844,5857,16218,0.361141941053151
"1185",2020,"ARKANSAS","AR","LAWRENCE",5075,"DONALD J TRUMP","REPUBLICAN",1537,5857,16218,0.361141941053151
"1186",2020,"ARKANSAS","AR","LAWRENCE",5075,"DONALD J TRUMP","REPUBLICAN",0,5857,16218,0.361141941053151
"1187",2020,"ARKANSAS","AR","LEE",5077,"JOSEPH R BIDEN JR","DEMOCRAT",229,2848,8526,0.334037063101102
"1188",2020,"ARKANSAS","AR","LEE",5077,"JOSEPH R BIDEN JR","DEMOCRAT",885,2848,8526,0.334037063101102
"1189",2020,"ARKANSAS","AR","LEE",5077,"JOSEPH R BIDEN JR","DEMOCRAT",309,2848,8526,0.334037063101102
"1190",2020,"ARKANSAS","AR","LEE",5077,"JOSEPH R BIDEN JR","DEMOCRAT",0,2848,8526,0.334037063101102
"1191",2020,"ARKANSAS","AR","LEE",5077,"OTHER","GREEN",0,2848,8526,0.334037063101102
"1192",2020,"ARKANSAS","AR","LEE",5077,"OTHER","GREEN",5,2848,8526,0.334037063101102
"1193",2020,"ARKANSAS","AR","LEE",5077,"OTHER","GREEN",2,2848,8526,0.334037063101102
"1194",2020,"ARKANSAS","AR","LEE",5077,"OTHER","GREEN",0,2848,8526,0.334037063101102
"1195",2020,"ARKANSAS","AR","LEE",5077,"JO JORGENSEN","LIBERTARIAN",3,2848,8526,0.334037063101102
"1196",2020,"ARKANSAS","AR","LEE",5077,"JO JORGENSEN","LIBERTARIAN",5,2848,8526,0.334037063101102
"1197",2020,"ARKANSAS","AR","LEE",5077,"JO JORGENSEN","LIBERTARIAN",0,2848,8526,0.334037063101102
"1198",2020,"ARKANSAS","AR","LEE",5077,"JO JORGENSEN","LIBERTARIAN",0,2848,8526,0.334037063101102
"1199",2020,"ARKANSAS","AR","LEE",5077,"OTHER","OTHER",2,2848,8526,0.334037063101102
"1200",2020,"ARKANSAS","AR","LEE",5077,"OTHER","OTHER",98,2848,8526,0.334037063101102
"1201",2020,"ARKANSAS","AR","LEE",5077,"OTHER","OTHER",24,2848,8526,0.334037063101102
"1202",2020,"ARKANSAS","AR","LEE",5077,"OTHER","OTHER",0,2848,8526,0.334037063101102
"1203",2020,"ARKANSAS","AR","LEE",5077,"DONALD J TRUMP","REPUBLICAN",72,2848,8526,0.334037063101102
"1204",2020,"ARKANSAS","AR","LEE",5077,"DONALD J TRUMP","REPUBLICAN",802,2848,8526,0.334037063101102
"1205",2020,"ARKANSAS","AR","LEE",5077,"DONALD J TRUMP","REPUBLICAN",412,2848,8526,0.334037063101102
"1206",2020,"ARKANSAS","AR","LEE",5077,"DONALD J TRUMP","REPUBLICAN",0,2848,8526,0.334037063101102
"1207",2020,"ARKANSAS","AR","LINCOLN",5079,"JOSEPH R BIDEN JR","DEMOCRAT",142,3875,12890,0.300620636152056
"1208",2020,"ARKANSAS","AR","LINCOLN",5079,"JOSEPH R BIDEN JR","DEMOCRAT",446,3875,12890,0.300620636152056
"1209",2020,"ARKANSAS","AR","LINCOLN",5079,"JOSEPH R BIDEN JR","DEMOCRAT",443,3875,12890,0.300620636152056
"1210",2020,"ARKANSAS","AR","LINCOLN",5079,"JOSEPH R BIDEN JR","DEMOCRAT",1,3875,12890,0.300620636152056
"1211",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","GREEN",0,3875,12890,0.300620636152056
"1212",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","GREEN",6,3875,12890,0.300620636152056
"1213",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","GREEN",14,3875,12890,0.300620636152056
"1214",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","GREEN",0,3875,12890,0.300620636152056
"1215",2020,"ARKANSAS","AR","LINCOLN",5079,"JO JORGENSEN","LIBERTARIAN",2,3875,12890,0.300620636152056
"1216",2020,"ARKANSAS","AR","LINCOLN",5079,"JO JORGENSEN","LIBERTARIAN",10,3875,12890,0.300620636152056
"1217",2020,"ARKANSAS","AR","LINCOLN",5079,"JO JORGENSEN","LIBERTARIAN",9,3875,12890,0.300620636152056
"1218",2020,"ARKANSAS","AR","LINCOLN",5079,"JO JORGENSEN","LIBERTARIAN",0,3875,12890,0.300620636152056
"1219",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","OTHER",4,3875,12890,0.300620636152056
"1220",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","OTHER",39,3875,12890,0.300620636152056
"1221",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","OTHER",30,3875,12890,0.300620636152056
"1222",2020,"ARKANSAS","AR","LINCOLN",5079,"OTHER","OTHER",0,3875,12890,0.300620636152056
"1223",2020,"ARKANSAS","AR","LINCOLN",5079,"DONALD J TRUMP","REPUBLICAN",124,3875,12890,0.300620636152056
"1224",2020,"ARKANSAS","AR","LINCOLN",5079,"DONALD J TRUMP","REPUBLICAN",1504,3875,12890,0.300620636152056
"1225",2020,"ARKANSAS","AR","LINCOLN",5079,"DONALD J TRUMP","REPUBLICAN",1097,3875,12890,0.300620636152056
"1226",2020,"ARKANSAS","AR","LINCOLN",5079,"DONALD J TRUMP","REPUBLICAN",4,3875,12890,0.300620636152056
"1227",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JOSEPH R BIDEN JR","DEMOCRAT",132,5177,11974,0.432353432436947
"1228",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JOSEPH R BIDEN JR","DEMOCRAT",904,5177,11974,0.432353432436947
"1229",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JOSEPH R BIDEN JR","DEMOCRAT",190,5177,11974,0.432353432436947
"1230",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JOSEPH R BIDEN JR","DEMOCRAT",0,5177,11974,0.432353432436947
"1231",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","GREEN",0,5177,11974,0.432353432436947
"1232",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","GREEN",6,5177,11974,0.432353432436947
"1233",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","GREEN",1,5177,11974,0.432353432436947
"1234",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","GREEN",0,5177,11974,0.432353432436947
"1235",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JO JORGENSEN","LIBERTARIAN",5,5177,11974,0.432353432436947
"1236",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JO JORGENSEN","LIBERTARIAN",29,5177,11974,0.432353432436947
"1237",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JO JORGENSEN","LIBERTARIAN",10,5177,11974,0.432353432436947
"1238",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"JO JORGENSEN","LIBERTARIAN",0,5177,11974,0.432353432436947
"1239",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","OTHER",3,5177,11974,0.432353432436947
"1240",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","OTHER",137,5177,11974,0.432353432436947
"1241",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","OTHER",45,5177,11974,0.432353432436947
"1242",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"OTHER","OTHER",0,5177,11974,0.432353432436947
"1243",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"DONALD J TRUMP","REPUBLICAN",136,5177,11974,0.432353432436947
"1244",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"DONALD J TRUMP","REPUBLICAN",2778,5177,11974,0.432353432436947
"1245",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"DONALD J TRUMP","REPUBLICAN",800,5177,11974,0.432353432436947
"1246",2020,"ARKANSAS","AR","LITTLE RIVER",5081,"DONALD J TRUMP","REPUBLICAN",1,5177,11974,0.432353432436947
"1247",2020,"ARKANSAS","AR","LOGAN",5083,"JOSEPH R BIDEN JR","DEMOCRAT",248,8225,21100,0.389810426540284
"1248",2020,"ARKANSAS","AR","LOGAN",5083,"JOSEPH R BIDEN JR","DEMOCRAT",952,8225,21100,0.389810426540284
"1249",2020,"ARKANSAS","AR","LOGAN",5083,"JOSEPH R BIDEN JR","DEMOCRAT",344,8225,21100,0.389810426540284
"1250",2020,"ARKANSAS","AR","LOGAN",5083,"JOSEPH R BIDEN JR","DEMOCRAT",0,8225,21100,0.389810426540284
"1251",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","GREEN",2,8225,21100,0.389810426540284
"1252",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","GREEN",11,8225,21100,0.389810426540284
"1253",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","GREEN",3,8225,21100,0.389810426540284
"1254",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","GREEN",0,8225,21100,0.389810426540284
"1255",2020,"ARKANSAS","AR","LOGAN",5083,"JO JORGENSEN","LIBERTARIAN",2,8225,21100,0.389810426540284
"1256",2020,"ARKANSAS","AR","LOGAN",5083,"JO JORGENSEN","LIBERTARIAN",48,8225,21100,0.389810426540284
"1257",2020,"ARKANSAS","AR","LOGAN",5083,"JO JORGENSEN","LIBERTARIAN",38,8225,21100,0.389810426540284
"1258",2020,"ARKANSAS","AR","LOGAN",5083,"JO JORGENSEN","LIBERTARIAN",0,8225,21100,0.389810426540284
"1259",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","OTHER",7,8225,21100,0.389810426540284
"1260",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","OTHER",83,8225,21100,0.389810426540284
"1261",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","OTHER",46,8225,21100,0.389810426540284
"1262",2020,"ARKANSAS","AR","LOGAN",5083,"OTHER","OTHER",0,8225,21100,0.389810426540284
"1263",2020,"ARKANSAS","AR","LOGAN",5083,"DONALD J TRUMP","REPUBLICAN",223,8225,21100,0.389810426540284
"1264",2020,"ARKANSAS","AR","LOGAN",5083,"DONALD J TRUMP","REPUBLICAN",4229,8225,21100,0.389810426540284
"1265",2020,"ARKANSAS","AR","LOGAN",5083,"DONALD J TRUMP","REPUBLICAN",1986,8225,21100,0.389810426540284
"1266",2020,"ARKANSAS","AR","LOGAN",5083,"DONALD J TRUMP","REPUBLICAN",3,8225,21100,0.389810426540284
"1267",2020,"ARKANSAS","AR","LONOKE",5085,"JOSEPH R BIDEN JR","DEMOCRAT",927,30662,74055,0.41404361623118
"1268",2020,"ARKANSAS","AR","LONOKE",5085,"JOSEPH R BIDEN JR","DEMOCRAT",4943,30662,74055,0.41404361623118
"1269",2020,"ARKANSAS","AR","LONOKE",5085,"JOSEPH R BIDEN JR","DEMOCRAT",807,30662,74055,0.41404361623118
"1270",2020,"ARKANSAS","AR","LONOKE",5085,"JOSEPH R BIDEN JR","DEMOCRAT",9,30662,74055,0.41404361623118
"1271",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","GREEN",3,30662,74055,0.41404361623118
"1272",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","GREEN",59,30662,74055,0.41404361623118
"1273",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","GREEN",10,30662,74055,0.41404361623118
"1274",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","GREEN",0,30662,74055,0.41404361623118
"1275",2020,"ARKANSAS","AR","LONOKE",5085,"JO JORGENSEN","LIBERTARIAN",14,30662,74055,0.41404361623118
"1276",2020,"ARKANSAS","AR","LONOKE",5085,"JO JORGENSEN","LIBERTARIAN",308,30662,74055,0.41404361623118
"1277",2020,"ARKANSAS","AR","LONOKE",5085,"JO JORGENSEN","LIBERTARIAN",81,30662,74055,0.41404361623118
"1278",2020,"ARKANSAS","AR","LONOKE",5085,"JO JORGENSEN","LIBERTARIAN",0,30662,74055,0.41404361623118
"1279",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","OTHER",18,30662,74055,0.41404361623118
"1280",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","OTHER",494,30662,74055,0.41404361623118
"1281",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","OTHER",104,30662,74055,0.41404361623118
"1282",2020,"ARKANSAS","AR","LONOKE",5085,"OTHER","OTHER",1,30662,74055,0.41404361623118
"1283",2020,"ARKANSAS","AR","LONOKE",5085,"DONALD J TRUMP","REPUBLICAN",907,30662,74055,0.41404361623118
"1284",2020,"ARKANSAS","AR","LONOKE",5085,"DONALD J TRUMP","REPUBLICAN",18811,30662,74055,0.41404361623118
"1285",2020,"ARKANSAS","AR","LONOKE",5085,"DONALD J TRUMP","REPUBLICAN",3151,30662,74055,0.41404361623118
"1286",2020,"ARKANSAS","AR","LONOKE",5085,"DONALD J TRUMP","REPUBLICAN",15,30662,74055,0.41404361623118
"1287",2020,"ARKANSAS","AR","MADISON",5087,"JOSEPH R BIDEN JR","DEMOCRAT",404,7351,16545,0.444303414928982
"1288",2020,"ARKANSAS","AR","MADISON",5087,"JOSEPH R BIDEN JR","DEMOCRAT",786,7351,16545,0.444303414928982
"1289",2020,"ARKANSAS","AR","MADISON",5087,"JOSEPH R BIDEN JR","DEMOCRAT",373,7351,16545,0.444303414928982
"1290",2020,"ARKANSAS","AR","MADISON",5087,"JOSEPH R BIDEN JR","DEMOCRAT",0,7351,16545,0.444303414928982
"1291",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","GREEN",3,7351,16545,0.444303414928982
"1292",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","GREEN",5,7351,16545,0.444303414928982
"1293",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","GREEN",11,7351,16545,0.444303414928982
"1294",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","GREEN",0,7351,16545,0.444303414928982
"1295",2020,"ARKANSAS","AR","MADISON",5087,"JO JORGENSEN","LIBERTARIAN",4,7351,16545,0.444303414928982
"1296",2020,"ARKANSAS","AR","MADISON",5087,"JO JORGENSEN","LIBERTARIAN",24,7351,16545,0.444303414928982
"1297",2020,"ARKANSAS","AR","MADISON",5087,"JO JORGENSEN","LIBERTARIAN",26,7351,16545,0.444303414928982
"1298",2020,"ARKANSAS","AR","MADISON",5087,"JO JORGENSEN","LIBERTARIAN",0,7351,16545,0.444303414928982
"1299",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","OTHER",4,7351,16545,0.444303414928982
"1300",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","OTHER",31,7351,16545,0.444303414928982
"1301",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","OTHER",22,7351,16545,0.444303414928982
"1302",2020,"ARKANSAS","AR","MADISON",5087,"OTHER","OTHER",0,7351,16545,0.444303414928982
"1303",2020,"ARKANSAS","AR","MADISON",5087,"DONALD J TRUMP","REPUBLICAN",289,7351,16545,0.444303414928982
"1304",2020,"ARKANSAS","AR","MADISON",5087,"DONALD J TRUMP","REPUBLICAN",2923,7351,16545,0.444303414928982
"1305",2020,"ARKANSAS","AR","MADISON",5087,"DONALD J TRUMP","REPUBLICAN",2446,7351,16545,0.444303414928982
"1306",2020,"ARKANSAS","AR","MADISON",5087,"DONALD J TRUMP","REPUBLICAN",0,7351,16545,0.444303414928982
"1307",2020,"ARKANSAS","AR","MARION",5089,"JOSEPH R BIDEN JR","DEMOCRAT",346,7503,16873,0.444674924435489
"1308",2020,"ARKANSAS","AR","MARION",5089,"JOSEPH R BIDEN JR","DEMOCRAT",855,7503,16873,0.444674924435489
"1309",2020,"ARKANSAS","AR","MARION",5089,"JOSEPH R BIDEN JR","DEMOCRAT",269,7503,16873,0.444674924435489
"1310",2020,"ARKANSAS","AR","MARION",5089,"JOSEPH R BIDEN JR","DEMOCRAT",61,7503,16873,0.444674924435489
"1311",2020,"ARKANSAS","AR","MARION",5089,"OTHER","GREEN",3,7503,16873,0.444674924435489
"1312",2020,"ARKANSAS","AR","MARION",5089,"OTHER","GREEN",11,7503,16873,0.444674924435489
"1313",2020,"ARKANSAS","AR","MARION",5089,"OTHER","GREEN",5,7503,16873,0.444674924435489
"1314",2020,"ARKANSAS","AR","MARION",5089,"OTHER","GREEN",0,7503,16873,0.444674924435489
"1315",2020,"ARKANSAS","AR","MARION",5089,"JO JORGENSEN","LIBERTARIAN",6,7503,16873,0.444674924435489
"1316",2020,"ARKANSAS","AR","MARION",5089,"JO JORGENSEN","LIBERTARIAN",33,7503,16873,0.444674924435489
"1317",2020,"ARKANSAS","AR","MARION",5089,"JO JORGENSEN","LIBERTARIAN",23,7503,16873,0.444674924435489
"1318",2020,"ARKANSAS","AR","MARION",5089,"JO JORGENSEN","LIBERTARIAN",3,7503,16873,0.444674924435489
"1319",2020,"ARKANSAS","AR","MARION",5089,"OTHER","OTHER",6,7503,16873,0.444674924435489
"1320",2020,"ARKANSAS","AR","MARION",5089,"OTHER","OTHER",63,7503,16873,0.444674924435489
"1321",2020,"ARKANSAS","AR","MARION",5089,"OTHER","OTHER",35,7503,16873,0.444674924435489
"1322",2020,"ARKANSAS","AR","MARION",5089,"OTHER","OTHER",1,7503,16873,0.444674924435489
"1323",2020,"ARKANSAS","AR","MARION",5089,"DONALD J TRUMP","REPUBLICAN",376,7503,16873,0.444674924435489
"1324",2020,"ARKANSAS","AR","MARION",5089,"DONALD J TRUMP","REPUBLICAN",3623,7503,16873,0.444674924435489
"1325",2020,"ARKANSAS","AR","MARION",5089,"DONALD J TRUMP","REPUBLICAN",1730,7503,16873,0.444674924435489
"1326",2020,"ARKANSAS","AR","MARION",5089,"DONALD J TRUMP","REPUBLICAN",54,7503,16873,0.444674924435489
"1327",2020,"ARKANSAS","AR","MILLER",5091,"JOSEPH R BIDEN JR","DEMOCRAT",367,16529,42588,0.388114022729407
"1328",2020,"ARKANSAS","AR","MILLER",5091,"JOSEPH R BIDEN JR","DEMOCRAT",3123,16529,42588,0.388114022729407
"1329",2020,"ARKANSAS","AR","MILLER",5091,"JOSEPH R BIDEN JR","DEMOCRAT",755,16529,42588,0.388114022729407
"1330",2020,"ARKANSAS","AR","MILLER",5091,"JOSEPH R BIDEN JR","DEMOCRAT",0,16529,42588,0.388114022729407
"1331",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","GREEN",0,16529,42588,0.388114022729407
"1332",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","GREEN",31,16529,42588,0.388114022729407
"1333",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","GREEN",10,16529,42588,0.388114022729407
"1334",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","GREEN",0,16529,42588,0.388114022729407
"1335",2020,"ARKANSAS","AR","MILLER",5091,"JO JORGENSEN","LIBERTARIAN",5,16529,42588,0.388114022729407
"1336",2020,"ARKANSAS","AR","MILLER",5091,"JO JORGENSEN","LIBERTARIAN",62,16529,42588,0.388114022729407
"1337",2020,"ARKANSAS","AR","MILLER",5091,"JO JORGENSEN","LIBERTARIAN",34,16529,42588,0.388114022729407
"1338",2020,"ARKANSAS","AR","MILLER",5091,"JO JORGENSEN","LIBERTARIAN",0,16529,42588,0.388114022729407
"1339",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","OTHER",4,16529,42588,0.388114022729407
"1340",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","OTHER",156,16529,42588,0.388114022729407
"1341",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","OTHER",62,16529,42588,0.388114022729407
"1342",2020,"ARKANSAS","AR","MILLER",5091,"OTHER","OTHER",0,16529,42588,0.388114022729407
"1343",2020,"ARKANSAS","AR","MILLER",5091,"DONALD J TRUMP","REPUBLICAN",338,16529,42588,0.388114022729407
"1344",2020,"ARKANSAS","AR","MILLER",5091,"DONALD J TRUMP","REPUBLICAN",8789,16529,42588,0.388114022729407
"1345",2020,"ARKANSAS","AR","MILLER",5091,"DONALD J TRUMP","REPUBLICAN",2792,16529,42588,0.388114022729407
"1346",2020,"ARKANSAS","AR","MILLER",5091,"DONALD J TRUMP","REPUBLICAN",1,16529,42588,0.388114022729407
"1347",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JOSEPH R BIDEN JR","DEMOCRAT",337,12342,40538,0.304455079184962
"1348",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JOSEPH R BIDEN JR","DEMOCRAT",3379,12342,40538,0.304455079184962
"1349",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JOSEPH R BIDEN JR","DEMOCRAT",824,12342,40538,0.304455079184962
"1350",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JOSEPH R BIDEN JR","DEMOCRAT",18,12342,40538,0.304455079184962
"1351",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","GREEN",0,12342,40538,0.304455079184962
"1352",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","GREEN",17,12342,40538,0.304455079184962
"1353",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","GREEN",7,12342,40538,0.304455079184962
"1354",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","GREEN",0,12342,40538,0.304455079184962
"1355",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JO JORGENSEN","LIBERTARIAN",1,12342,40538,0.304455079184962
"1356",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JO JORGENSEN","LIBERTARIAN",73,12342,40538,0.304455079184962
"1357",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JO JORGENSEN","LIBERTARIAN",46,12342,40538,0.304455079184962
"1358",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"JO JORGENSEN","LIBERTARIAN",0,12342,40538,0.304455079184962
"1359",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","OTHER",4,12342,40538,0.304455079184962
"1360",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","OTHER",246,12342,40538,0.304455079184962
"1361",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","OTHER",94,12342,40538,0.304455079184962
"1362",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"OTHER","OTHER",0,12342,40538,0.304455079184962
"1363",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"DONALD J TRUMP","REPUBLICAN",231,12342,40538,0.304455079184962
"1364",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"DONALD J TRUMP","REPUBLICAN",5042,12342,40538,0.304455079184962
"1365",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"DONALD J TRUMP","REPUBLICAN",2008,12342,40538,0.304455079184962
"1366",2020,"ARKANSAS","AR","MISSISSIPPI",5093,"DONALD J TRUMP","REPUBLICAN",15,12342,40538,0.304455079184962
"1367",2020,"ARKANSAS","AR","MONROE",5095,"JOSEPH R BIDEN JR","DEMOCRAT",77,2816,6776,0.415584415584416
"1368",2020,"ARKANSAS","AR","MONROE",5095,"JOSEPH R BIDEN JR","DEMOCRAT",654,2816,6776,0.415584415584416
"1369",2020,"ARKANSAS","AR","MONROE",5095,"JOSEPH R BIDEN JR","DEMOCRAT",414,2816,6776,0.415584415584416
"1370",2020,"ARKANSAS","AR","MONROE",5095,"JOSEPH R BIDEN JR","DEMOCRAT",2,2816,6776,0.415584415584416
"1371",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","GREEN",1,2816,6776,0.415584415584416
"1372",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","GREEN",13,2816,6776,0.415584415584416
"1373",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","GREEN",19,2816,6776,0.415584415584416
"1374",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","GREEN",0,2816,6776,0.415584415584416
"1375",2020,"ARKANSAS","AR","MONROE",5095,"JO JORGENSEN","LIBERTARIAN",1,2816,6776,0.415584415584416
"1376",2020,"ARKANSAS","AR","MONROE",5095,"JO JORGENSEN","LIBERTARIAN",7,2816,6776,0.415584415584416
"1377",2020,"ARKANSAS","AR","MONROE",5095,"JO JORGENSEN","LIBERTARIAN",4,2816,6776,0.415584415584416
"1378",2020,"ARKANSAS","AR","MONROE",5095,"JO JORGENSEN","LIBERTARIAN",0,2816,6776,0.415584415584416
"1379",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","OTHER",0,2816,6776,0.415584415584416
"1380",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","OTHER",31,2816,6776,0.415584415584416
"1381",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","OTHER",48,2816,6776,0.415584415584416
"1382",2020,"ARKANSAS","AR","MONROE",5095,"OTHER","OTHER",0,2816,6776,0.415584415584416
